"partido_id";"partido_completo";"equipo_nombre";"tipo_equipo";"ball_possession";"expected_goals";"big_chances";"total_shots";"goalkeeper_saves";"corner_kicks";"fouls";"passes";"tackles";"free_kicks";"yellow_cards";"shots_on_target";"hit_woodwork";"shots_off_target";"blocked_shots";"shots_inside_box";"shots_outside_box";"big_chances_scored";"big_chances_missed";"through_balls";"touches_in_penalty_area";"fouled_in_final_third";"offsides";"accurate_passes";"throw-ins";"final_third_entries";"final_third_phase";"long_balls";"crosses";"duels";"dispossessed";"ground_duels";"aerial_duels";"dribbles";"tackles_won";"total_tackles";"interceptions";"recoveries";"clearances";"errors_lead_to_a_goal";"total_saves";"big_saves";"high_claims";"punches";"goal_kicks";"red_cards";"errors_lead_to_a_shot";"penalty_saves";"goals_prevented";"goles"
11886259;"Argentina vs Canada";"Canada";"away";49;0,78;2;9;1;2;15;458;15;5;3;2;0;5;2;5;4;0;2;1;25;2;0;395;6;40;76;10;0;49;6;32;6;12;80;15;12;53;6;NA;1;0;0;NA;8;NA;1;NA;-0,59;0
11886600;"Argentina vs Colombia";"Argentina";"home";45;1,04;1;11;4;4;8;474;18;17;2;6;0;4;1;10;1;1;0;2;29;1;2;391;16;56;70;27;8;57;12;45;23;10;50;18;12;63;24;NA;4;1;7;NA;10;NA;NA;NA;0,61;1
11886600;"Argentina vs Colombia";"Colombia";"away";55;1,02;1;19;5;7;18;602;23;8;2;4;1;8;7;10;9;0;1;2;28;2;1;515;19;71;90;21;10;43;9;41;11;10;74;23;8;65;15;NA;5;1;1;NA;11;NA;NA;NA;0,04;0
12716821;"Colombia vs Argentina";"Colombia";"home";47;NA;3;9;0;2;8;314;12;9;2;5;0;4;0;7;2;2;1;NA;13;3;2;258;12;41;50;17;3;45;5;24;6;4;75;12;5;34;16;1;0;NA;1;NA;11;NA;1;NA;NA;2
12716821;"Colombia vs Argentina";"Argentina";"away";53;NA;2;13;2;4;10;342;14;8;2;1;0;9;3;10;3;1;1;NA;19;1;0;293;16;37;59;17;5;55;6;28;8;6;71;14;7;34;6;0;2;NA;0;NA;5;NA;0;NA;NA;1
12851464;"Venezuela vs Argentina";"Venezuela";"home";40;NA;2;16;3;8;20;243;14;13;1;6;0;3;7;6;10;1;1;0;15;2;6;138;24;75;55;28;4;50;9;34;25;8;43;14;10;49;13;NA;3;0;0;1;4;NA;NA;NA;NA;1
12851464;"Venezuela vs Argentina";"Argentina";"away";60;NA;2;8;5;4;13;382;19;20;1;4;0;2;2;4;4;1;1;1;15;4;0;275;16;51;75;17;2;50;5;41;17;6;63;19;5;51;36;NA;5;1;1;1;6;NA;NA;NA;NA;1
12851457;"Argentina vs Bolivia";"Argentina";"home";72;NA;5;14;1;4;10;795;13;13;0;10;0;2;2;12;2;4;1;1;23;6;3;741;10;97;144;34;2;54;4;29;8;4;62;13;11;48;3;0;1;0;NA;0;0;NA;NA;NA;NA;6
12851457;"Argentina vs Bolivia";"Bolivia";"away";28;NA;0;4;4;0;13;304;10;10;1;1;0;0;3;1;3;0;0;0;2;0;0;248;13;19;20;17;1;46;8;27;5;7;80;10;13;34;9;2;4;2;NA;1;4;NA;NA;NA;NA;0
12977649;"Paraguay vs Argentina";"Paraguay";"home";23;NA;1;8;NA;6;17;184;13;9;3;2;1;2;4;7;1;0;1;0;17;3;2;121;18;38;36;23;9;41;8;26;10;4;46;13;17;38;13;NA;NA;NA;NA;NA;9;NA;1;NA;NA;2
12977649;"Paraguay vs Argentina";"Argentina";"away";77;NA;2;9;NA;2;9;650;20;17;1;1;0;6;2;7;2;1;1;3;20;2;1;569;18;58;83;28;3;59;9;42;10;6;75;20;4;43;11;NA;NA;NA;NA;NA;4;NA;1;NA;NA;1
12995973;"Argentina vs Peru";"Argentina";"home";74;NA;1;11;0;2;10;802;10;18;0;3;1;7;1;7;4;NA;1;1;17;7;1;738;25;80;132;28;3;54;8;30;8;3;90;10;10;41;12;NA;0;NA;NA;NA;4;NA;NA;NA;NA;1
12995973;"Argentina vs Peru";"Peru";"away";26;NA;0;2;2;1;18;277;15;10;3;0;0;2;0;0;2;NA;0;0;2;1;1;202;14;31;16;16;0;46;4;28;4;3;73;15;8;43;11;NA;2;NA;NA;NA;10;NA;NA;NA;NA;0
13129487;"Uruguay vs Argentina";"Uruguay";"home";55;NA;0;6;3;4;11;520;13;11;2;2;0;1;3;3;3;NA;0;0;14;1;NA;446;16;78;98;35;5;50;9;29;10;5;85;13;12;45;19;NA;3;NA;0;1;6;0;1;NA;NA;0
13129487;"Uruguay vs Argentina";"Argentina";"away";45;NA;1;12;2;3;11;432;15;11;1;4;0;5;3;6;6;NA;1;1;18;1;NA;354;16;45;67;12;2;50;9;29;10;3;40;15;16;49;24;NA;2;NA;3;0;4;1;1;NA;NA;1
13129495;"Argentina vs Brazil";"Argentina";"home";56;NA;4;12;0;6;12;527;12;19;5;7;0;5;0;7;5;3;1;1;26;3;NA;475;12;32;86;29;3;41;13;34;1;3;92;12;5;48;8;1;0;0;0;0;4;NA;0;NA;NA;4
13129495;"Argentina vs Brazil";"Brazil";"away";44;NA;0;3;3;0;19;426;19;12;5;1;1;1;1;0;3;0;0;0;3;4;NA;373;18;32;34;12;0;59;7;48;2;17;58;19;5;41;14;0;3;2;1;1;8;NA;2;NA;NA;1
13856224;"Argentina vs Colombia";"Argentina";"home";64;NA;2;10;4;4;16;606;20;12;2;3;1;6;1;7;3;0;2;2;28;1;4;553;19;57;125;13;2;56;5;45;8;13;75;20;13;41;8;NA;4;2;2;NA;4;1;NA;NA;NA;1
13856224;"Argentina vs Colombia";"Colombia";"away";36;NA;5;11;2;6;12;345;11;16;4;5;1;2;4;9;2;1;4;0;14;1;1;291;14;33;52;18;4;44;11;33;8;6;73;11;6;37;30;NA;2;2;0;NA;9;0;NA;NA;NA;1
14169218;"Ecuador vs Argentina";"Ecuador";"home";43;NA;4;11;0;2;13;418;17;9;4;4;0;4;3;7;4;1;3;2;11;3;2;359;17;47;58;18;2;46;7;32;6;6;47;17;10;36;24;NA;0;0;NA;NA;8;1;0;NA;NA;1
14169218;"Ecuador vs Argentina";"Argentina";"away";57;NA;0;8;3;8;10;546;15;13;3;0;0;4;4;3;5;0;0;0;13;3;1;488;10;70;131;25;4;54;14;32;12;4;47;15;6;38;16;NA;3;1;NA;NA;8;1;1;NA;NA;0
13856221;"Ecuador vs Brazil";"Ecuador";"home";52;NA;1;7;2;4;14;485;13;9;NA;3;0;3;1;2;5;NA;1;NA;11;3;2;425;17;57;96;27;1;41;12;26;11;5;69;13;10;54;13;NA;2;NA;0;NA;5;NA;1;NA;NA;0
13856221;"Ecuador vs Brazil";"Brazil";"away";48;NA;1;3;3;3;9;449;25;14;NA;2;0;1;0;3;0;NA;1;NA;20;0;0;376;18;42;38;23;2;59;3;42;12;4;68;25;5;46;25;NA;3;NA;1;NA;5;NA;0;NA;NA;0
13856229;"Brazil vs Paraguay";"Brazil";"home";73;NA;3;11;1;11;11;580;15;16;2;4;0;4;3;8;3;1;2;NA;32;6;NA;496;31;71;134;24;5;49;10;40;24;10;73;15;6;49;32;0;1;0;0;NA;1;NA;1;NA;NA;1
13856229;"Brazil vs Paraguay";"Paraguay";"away";27;NA;0;5;3;3;16;212;25;11;1;1;0;1;3;4;1;0;0;NA;13;2;NA;126;27;37;29;14;3;51;7;39;27;5;60;25;3;44;49;1;3;1;3;NA;5;NA;0;NA;NA;0
14794176;"South Korea vs Brazil";"South Korea";"home";41;0,06;0;4;2;5;13;430;17;9;3;1;0;0;3;2;2;0;NA;0;7;0;2;365;11;44;66;14;0;47;4;32;3;7;59;17;9;37;15;1;2;NA;NA;1;6;NA;NA;NA;NA;0
14794176;"South Korea vs Brazil";"Brazil";"away";59;2,47;4;14;1;3;9;617;15;13;1;7;0;4;3;10;4;4;NA;1;21;1;2;554;19;51;119;24;4;53;5;36;4;8;80;15;10;42;14;0;1;NA;NA;1;4;NA;NA;NA;NA;5
14561709;"Japan vs Brazil";"Japan";"home";33;2,01;3;15;2;4;NA;352;16;7;1;6;1;2;7;10;5;1;2;2;26;0;3;296;17;50;93;15;5;52;4;29;16;7;81;16;12;47;21;0;2;NA;1;2;5;NA;NA;NA;NA;3
14561709;"Japan vs Brazil";"Brazil";"away";67;1,13;2;9;3;2;NA;754;15;10;1;4;0;3;2;6;3;1;1;3;25;1;3;683;19;69;141;20;2;48;4;34;8;10;53;15;5;41;23;1;3;NA;0;0;4;NA;NA;NA;NA;2
14925456;"Brazil vs Senegal";"Brazil";"home";47;1,22;2;14;1;7;NA;338;17;14;1;6;2;4;4;11;3;1;1;NA;26;3;2;288;14;32;78;16;3;47;11;40;6;9;59;17;6;36;22;NA;1;1;NA;NA;10;NA;1;NA;NA;2
14925456;"Brazil vs Senegal";"Senegal";"away";53;0,95;0;11;4;7;NA;380;17;15;4;1;1;6;4;7;4;0;0;NA;22;4;2;325;12;39;86;19;3;53;11;42;9;11;71;17;6;37;13;NA;4;0;NA;NA;5;NA;0;NA;NA;0
14925483;"Brazil vs Tunisia";"Brazil";"home";74;2,69;2;21;1;7;NA;595;14;13;1;3;1;10;8;10;11;1;1;NA;34;6;1;539;13;69;127;23;1;61;5;35;7;7;57;14;4;38;10;NA;1;0;NA;0;4;NA;NA;NA;NA;1
14925483;"Brazil vs Tunisia";"Tunisia";"away";26;0,58;1;7;2;1;NA;213;9;12;1;2;0;2;3;2;5;1;0;NA;6;2;2;155;17;23;20;15;2;39;3;22;5;2;44;9;6;35;34;NA;2;1;NA;1;13;NA;NA;NA;NA;1
15341366;"Brazil vs France";"Brazil";"home";46;1,57;4;17;1;5;12;423;15;12;4;4;0;9;4;11;6;1;3;2;30;2;2;364;15;51;91;16;4;50;4;35;4;8;47;15;8;50;10;NA;1;NA;NA;NA;6;0;0;NA;NA;1
15341366;"Brazil vs France";"France";"away";54;0,98;2;7;3;2;12;503;12;12;3;3;0;4;0;6;1;2;0;2;25;4;2;428;11;42;105;21;3;50;6;33;6;10;50;12;11;48;12;NA;3;NA;NA;NA;13;1;2;NA;NA;2
15332282;"Croatia vs Brazil";"Croatia";"home";55;0,59;1;12;4;2;12;540;14;12;3;3;0;5;4;5;7;1;0;0;13;1;0;498;14;40;93;20;4;43;12;34;3;8;93;14;5;42;11;0;4;2;0;NA;4;NA;1;NA;NA;1
15332282;"Croatia vs Brazil";"Brazil";"away";45;1,79;4;13;2;2;13;450;20;12;1;7;0;1;5;8;5;2;2;3;17;3;1;403;12;39;52;22;0;57;7;42;7;9;80;20;5;42;17;1;2;0;2;NA;6;NA;0;NA;NA;3
11774477;"Uruguay vs Bolivia";"Uruguay";"home";69;NA;5;18;0;7;10;639;18;11;0;4;1;10;4;11;7;2;3;1;NA;3;0;566;12;90;NA;21;3;62;7;37;11;9;56;18;11;54;6;NA;0;NA;NA;NA;4;NA;NA;NA;NA;3
11774477;"Uruguay vs Bolivia";"Bolivia";"away";31;NA;0;4;2;1;11;287;12;10;2;0;0;3;1;2;2;0;0;0;NA;1;2;208;18;25;NA;10;0;38;12;21;9;1;42;12;20;45;21;NA;2;NA;NA;NA;16;NA;NA;NA;NA;0
12186211;"Basque Country vs Uruguay";"Basque Country";"home";NA;NA;NA;NA;NA;5;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
12186211;"Basque Country vs Uruguay";"Uruguay";"away";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
12178558;"Uruguay vs Côte d'Ivoire";"Uruguay";"home";60;NA;0;14;1;4;15;553;23;11;2;3;0;9;2;6;8;NA;0;NA;NA;3;1;480;22;70;NA;32;3;62;3;37;15;3;74;23;8;51;12;NA;1;NA;NA;NA;2;NA;NA;NA;NA;1
12178558;"Uruguay vs Côte d'Ivoire";"Côte d'Ivoire";"away";40;NA;1;6;2;5;12;364;9;14;2;2;0;2;2;4;2;NA;1;NA;NA;0;0;290;17;25;NA;24;4;38;12;28;4;5;78;9;12;51;13;NA;2;NA;NA;NA;14;NA;NA;NA;NA;2
12369636;"Costa Rica vs Uruguay";"Costa Rica";"home";64;NA;1;14;1;2;14;513;22;15;1;3;1;10;1;8;6;NA;1;0;25;2;0;443;36;55;87;44;6;55;17;54;13;17;59;22;6;48;5;NA;1;NA;0;0;7;NA;NA;NA;NA;0
12369636;"Costa Rica vs Uruguay";"Uruguay";"away";36;NA;0;4;3;4;15;287;30;15;2;1;0;3;0;0;4;NA;0;1;7;1;3;214;17;40;40;33;1;45;8;47;7;3;87;30;8;46;21;NA;3;NA;1;1;12;NA;NA;NA;NA;0
12258874;"Mexico vs Uruguay";"Mexico";"home";55;NA;0;8;0;3;13;352;13;19;NA;3;1;3;2;1;7;0;0;NA;9;3;1;294;21;38;30;24;2;49;12;38;4;6;77;13;0;35;10;NA;0;NA;1;NA;7;NA;NA;NA;NA;0
12258874;"Mexico vs Uruguay";"Uruguay";"away";45;NA;5;8;3;5;19;291;18;13;NA;4;0;2;2;7;1;4;1;NA;20;1;1;224;21;38;39;22;2;51;10;37;7;6;61;18;9;37;7;NA;3;NA;0;NA;11;NA;NA;NA;NA;4
11886384;"Uruguay vs Panama";"Uruguay";"home";55;1,55;3;20;2;9;12;392;20;9;0;7;0;8;5;12;8;NA;3;3;29;0;3;315;23;56;88;30;11;56;9;35;22;6;45;20;7;47;15;NA;2;1;3;NA;9;NA;1;NA;-0,06;3
11886384;"Uruguay vs Panama";"Panama";"away";45;0,56;1;10;4;3;9;332;12;12;1;3;0;7;0;4;6;NA;1;1;15;3;1;260;18;47;58;14;0;44;13;38;6;14;75;12;7;43;23;NA;4;2;1;NA;12;NA;0;NA;-1,05;1
11886378;"Uruguay vs Bolivia";"Uruguay";"home";60;2,93;8;18;1;4;12;485;35;13;0;9;1;4;5;15;3;4;4;1;43;2;3;413;22;68;123;37;7;62;7;63;17;16;77;35;7;55;8;NA;1;0;NA;NA;1;NA;NA;NA;0,04;5
11886378;"Uruguay vs Bolivia";"Bolivia";"away";40;0,06;0;4;4;3;14;331;23;10;1;1;0;2;1;2;2;0;0;0;4;2;0;269;20;30;21;17;3;38;23;40;10;7;57;23;8;43;20;NA;4;1;NA;NA;10;NA;NA;NA;-1,11;0
11886376;"USA vs Uruguay";"USA";"home";50;0,49;1;8;4;2;12;314;15;10;2;3;0;2;3;5;3;0;1;0;17;1;1;230;41;65;57;14;0;46;10;34;14;9;40;15;6;38;20;NA;4;NA;NA;NA;13;NA;0;NA;0,35;0
11886376;"USA vs Uruguay";"Uruguay";"away";50;1,53;3;12;2;3;12;315;19;12;1;5;0;5;2;8;4;1;2;1;17;1;0;227;19;47;56;24;5;54;12;39;17;8;68;19;11;50;20;NA;2;NA;NA;NA;5;NA;1;NA;0,18;1
11886596;"Uruguay vs Brazil";"Uruguay";"home";40;0,89;1;12;3;6;26;251;23;15;2;1;0;7;4;6;6;NA;1;NA;10;2;2;185;12;55;55;20;3;47;12;45;12;8;61;23;10;49;19;NA;3;NA;NA;2;4;1;1;NA;0,3;4
11886596;"Uruguay vs Brazil";"Brazil";"away";60;0,58;1;7;1;2;15;386;20;26;2;3;0;0;4;1;6;NA;1;NA;11;4;0;308;22;42;42;22;1;53;12;50;15;9;45;20;9;37;16;NA;1;NA;NA;0;14;0;0;NA;0,05;2
11886598;"Uruguay vs Colombia";"Uruguay";"home";62;0,76;0;11;3;4;11;410;29;13;3;2;1;8;1;6;5;NA;0;3;30;1;4;343;19;55;118;30;7;54;15;51;10;9;55;29;8;54;7;NA;3;1;1;NA;10;1;2;NA;-0,31;0
11886598;"Uruguay vs Colombia";"Colombia";"away";38;1,18;4;11;2;3;13;259;21;10;5;4;1;7;0;8;3;NA;4;0;18;4;2;188;22;52;43;19;6;46;18;37;15;6;43;21;7;44;15;NA;2;0;0;NA;19;1;0;NA;0,29;1
11886599;"Canada vs Uruguay";"Canada";"home";51;1,9;7;14;3;7;18;325;27;17;4;6;1;5;3;11;3;2;5;2;26;4;1;241;21;49;61;8;6;52;11;52;8;8;59;27;14;62;24;NA;3;1;1;NA;4;NA;NA;NA;0,25;5
11886599;"Canada vs Uruguay";"Uruguay";"away";49;1,59;3;12;3;6;17;312;13;18;2;5;1;3;4;10;2;2;1;1;24;4;1;233;26;38;44;27;4;48;12;38;17;8;46;13;13;54;25;NA;3;0;4;NA;6;NA;NA;NA;0,13;6
12716815;"Uruguay vs Paraguay";"Uruguay";"home";65;NA;0;12;2;8;13;480;13;11;4;1;1;7;4;5;7;NA;0;0;19;4;4;375;33;62;90;40;8;51;11;36;20;12;62;13;10;48;18;NA;2;NA;NA;NA;7;NA;1;NA;NA;0
12716815;"Uruguay vs Paraguay";"Paraguay";"away";35;NA;1;8;1;0;11;270;20;12;2;2;2;4;2;4;4;NA;1;1;11;1;2;169;23;44;35;24;0;49;7;35;19;4;55;20;14;48;38;NA;1;NA;NA;NA;10;NA;0;NA;NA;0
12716814;"Venezuela vs Uruguay";"Venezuela";"home";45;NA;2;20;2;5;7;289;15;17;3;6;0;7;7;11;9;NA;2;NA;28;2;2;200;25;62;73;14;3;53;11;38;20;7;67;15;13;48;17;NA;2;0;0;1;4;NA;NA;NA;NA;0
12716814;"Venezuela vs Uruguay";"Uruguay";"away";55;NA;0;8;6;5;17;376;23;7;4;2;0;2;4;2;6;NA;0;NA;9;1;5;283;16;48;58;11;2;47;3;36;16;6;61;23;14;50;24;NA;6;1;1;0;11;NA;NA;NA;NA;0
12851463;"Peru vs Uruguay";"Peru";"home";38;NA;1;13;3;5;17;316;19;6;0;3;0;2;8;10;3;1;NA;NA;20;0;1;224;21;43;37;25;7;44;10;28;18;5;84;19;11;55;17;NA;3;NA;1;NA;5;NA;0;NA;NA;1
12851463;"Peru vs Uruguay";"Uruguay";"away";62;NA;0;8;2;2;6;539;17;17;1;3;0;2;3;5;3;0;NA;NA;18;3;1;445;27;50;55;31;3;56;4;42;17;9;65;17;13;54;12;NA;2;NA;0;NA;5;NA;1;NA;NA;0
12851459;"Uruguay vs Ecuador";"Uruguay";"home";55;NA;1;11;4;6;14;435;14;12;1;4;1;5;2;9;2;NA;1;NA;14;0;1;354;14;55;75;21;2;48;4;30;10;4;71;14;6;57;23;NA;4;1;1;1;6;NA;NA;NA;NA;0
12851459;"Uruguay vs Ecuador";"Ecuador";"away";45;NA;0;8;4;5;12;351;13;14;1;4;0;1;3;3;5;NA;0;NA;9;4;0;274;25;54;58;25;1;52;6;35;9;8;62;13;13;58;14;NA;4;2;0;0;7;NA;NA;NA;NA;0
12995968;"Uruguay vs Colombia";"Uruguay";"home";45;NA;2;10;2;6;18;360;22;14;4;5;0;3;2;6;4;1;1;NA;25;3;2;296;13;50;68;27;2;47;4;48;4;14;68;22;8;49;10;NA;2;1;NA;NA;11;NA;1;NA;NA;3
12995968;"Uruguay vs Colombia";"Colombia";"away";55;NA;3;10;3;1;14;465;18;18;2;4;1;6;0;5;5;1;2;NA;12;2;1;414;9;44;60;22;2;53;19;46;12;11;56;18;14;56;24;NA;3;3;NA;NA;5;NA;0;NA;NA;2
12995974;"Brazil vs Uruguay";"Brazil";"home";62;NA;NA;18;1;4;15;530;18;11;3;3;0;10;5;9;9;NA;NA;3;32;3;1;478;19;80;151;20;3;42;9;36;6;7;56;18;7;49;8;NA;1;NA;2;NA;4;NA;0;NA;NA;1
12995974;"Brazil vs Uruguay";"Uruguay";"away";38;NA;NA;8;2;2;11;329;28;15;2;2;0;4;2;4;4;NA;NA;0;15;2;1;279;7;30;65;21;2;58;11;50;8;7;57;28;5;46;39;NA;2;NA;0;NA;13;NA;1;NA;NA;1
13129494;"Bolivia vs Uruguay";"Bolivia";"home";66;NA;1;32;0;16;10;417;19;5;1;7;2;13;12;11;21;NA;1;2;26;3;NA;357;23;48;85;13;8;55;8;41;11;17;63;19;15;58;30;NA;0;0;1;0;7;NA;1;NA;NA;0
13129494;"Bolivia vs Uruguay";"Uruguay";"away";34;NA;0;11;7;3;5;214;19;10;2;0;0;7;4;5;6;NA;0;0;17;0;NA;148;22;34;39;16;1;45;8;37;6;8;63;19;12;50;28;NA;7;2;0;2;13;NA;0;NA;NA;0
13856220;"Paraguay vs Uruguay";"Paraguay";"home";29;NA;2;12;1;5;18;167;18;9;2;5;1;3;4;6;6;2;NA;NA;20;2;2;87;20;44;42;16;4;45;11;35;20;7;61;18;9;39;25;NA;1;0;0;NA;9;NA;NA;NA;NA;2
13856220;"Paraguay vs Uruguay";"Uruguay";"away";71;NA;0;5;3;7;10;413;15;18;0;1;0;3;1;4;1;0;NA;NA;9;4;0;338;18;39;67;34;2;55;11;41;27;9;67;15;6;38;36;NA;3;1;1;NA;11;NA;NA;NA;NA;0
13856228;"Uruguay vs Venezuela";"Uruguay";"home";59;NA;1;12;1;10;15;485;21;10;2;5;0;4;3;7;5;1;NA;NA;27;2;0;401;14;61;115;29;8;47;11;38;17;7;62;21;8;58;19;0;1;NA;1;0;9;NA;NA;NA;NA;2
13856228;"Uruguay vs Venezuela";"Venezuela";"away";41;NA;0;10;3;1;10;343;19;15;3;1;0;3;6;3;7;0;NA;NA;11;1;4;270;18;45;45;21;2;53;13;44;18;13;42;19;10;54;38;1;3;NA;0;1;5;NA;NA;NA;NA;0
14864078;"Uzbekistan vs Uruguay";"Uzbekistan";"home";43;0,96;2;7;2;2;NA;341;8;8;NA;2;0;2;3;4;3;1;1;0;16;1;3;263;27;56;44;21;4;48;8;22;13;7;88;8;6;46;26;NA;2;0;NA;NA;7;NA;NA;NA;NA;1
14864078;"Uzbekistan vs Uruguay";"Uruguay";"away";57;1,37;3;13;1;6;NA;445;18;5;NA;4;0;4;5;7;6;1;2;1;17;1;3;375;17;67;74;21;4;52;4;27;11;4;78;18;6;52;23;NA;1;1;NA;NA;5;NA;NA;NA;NA;2
14994229;"USA vs Uruguay";"USA";"home";48;1,41;3;10;1;7;0;385;12;10;2;7;0;0;3;7;3;3;0;NA;20;3;2;326;12;54;65;17;4;45;11;24;9;2;75;12;13;43;14;0;1;1;0;1;5;0;1;NA;NA;5
14994229;"USA vs Uruguay";"Uruguay";"away";52;0,84;1;9;2;5;0;425;15;10;2;2;1;3;4;5;4;0;1;NA;14;1;1;353;17;44;54;27;3;54;6;28;12;4;80;15;7;38;14;1;2;1;2;0;1;1;0;NA;NA;1
15366472;"England vs Uruguay";"England";"home";54;1,93;2;13;0;7;7;482;24;12;1;5;0;3;5;8;5;1;1;1;29;6;2;427;16;62;105;16;8;61;10;50;8;14;54;24;9;39;15;NA;0;NA;1;1;3;NA;NA;NA;NA;1
15366472;"England vs Uruguay";"Uruguay";"away";46;1,54;1;9;4;0;12;418;19;6;2;1;0;4;4;6;3;1;0;0;12;2;1;364;10;26;63;19;3;39;11;28;9;2;74;19;12;38;16;NA;4;NA;0;2;6;NA;NA;NA;NA;1
15598101;"Algeria vs Uruguay";"Algeria";"home";41;0,2;1;6;1;5;12;340;11;16;4;0;0;6;0;4;2;NA;1;NA;13;2;3;280;18;37;49;12;4;48;13;34;6;7;64;11;10;39;10;NA;1;1;1;1;8;NA;NA;NA;NA;0
15598101;"Algeria vs Uruguay";"Uruguay";"away";59;0,54;2;11;0;6;16;485;23;12;3;1;0;8;2;7;4;NA;2;NA;20;3;2;425;10;46;67;19;4;52;6;38;6;5;83;23;9;36;11;NA;0;0;0;0;8;NA;NA;NA;NA;0
11884152;"Colombia vs Venezuela";"Colombia";"home";63;NA;1;7;0;5;11;380;10;3;0;2;0;4;1;4;3;NA;1;1;NA;1;1;342;17;52;NA;10;8;50;9;21;9;8;30;10;6;34;3;NA;0;NA;NA;NA;3;NA;NA;NA;NA;1
11884152;"Colombia vs Venezuela";"Venezuela";"away";37;NA;0;3;2;1;4;233;12;10;2;0;0;2;1;0;3;NA;0;0;NA;0;2;196;6;19;NA;8;2;50;2;26;4;5;92;12;7;27;19;NA;2;NA;NA;NA;8;NA;NA;NA;NA;0
11884247;"Mexico vs Colombia";"Mexico";"home";52;NA;1;16;3;2;7;383;16;12;0;7;0;5;4;12;4;0;1;1;NA;2;1;321;14;37;NA;31;4;43;14;29;10;1;56;16;8;52;14;NA;3;NA;NA;NA;7;NA;NA;NA;NA;2
11884247;"Mexico vs Colombia";"Colombia";"away";48;NA;1;13;5;3;13;345;26;6;1;5;0;4;4;8;5;1;0;0;NA;0;1;283;10;35;NA;25;2;57;11;42;10;10;54;26;7;50;10;NA;5;NA;NA;NA;7;NA;NA;NA;NA;3
12065496;"Spain vs Colombia";"Spain";"home";58;NA;1;13;4;6;15;565;18;17;NA;3;0;6;4;10;3;NA;1;1;NA;3;0;481;16;57;NA;27;10;46;14;38;13;3;78;18;4;53;9;NA;4;NA;NA;NA;1;NA;NA;NA;NA;0
12065496;"Spain vs Colombia";"Colombia";"away";42;NA;0;7;3;1;17;421;25;15;NA;5;0;1;1;5;2;NA;0;0;NA;2;3;344;19;47;NA;28;1;54;5;49;12;9;52;25;8;51;14;NA;3;NA;NA;NA;11;NA;NA;NA;NA;1
12131879;"Romania vs Colombia";"Romania";"home";38;NA;4;14;3;6;7;362;21;14;2;5;0;7;2;9;5;1;3;NA;NA;2;2;290;16;29;NA;24;5;56;7;39;3;4;62;21;4;51;8;NA;3;NA;NA;NA;7;NA;NA;NA;NA;2
12131879;"Romania vs Colombia";"Colombia";"away";62;NA;2;12;3;4;14;611;15;7;2;6;0;3;3;11;1;2;0;NA;NA;0;4;547;16;66;NA;25;4;44;13;29;4;7;87;15;11;56;11;NA;3;NA;NA;NA;6;NA;NA;NA;NA;3
12076166;"USA vs Colombia";"USA";"home";53;NA;3;10;1;2;7;498;17;15;1;2;1;5;3;7;3;1;2;NA;16;3;2;435;25;49;76;28;3;55;12;39;12;7;59;17;8;46;10;1;1;1;NA;NA;6;NA;2;NA;NA;1
12076166;"USA vs Colombia";"Colombia";"away";47;NA;7;15;0;2;16;458;21;6;0;6;1;6;3;12;3;5;2;NA;23;1;2;387;20;35;49;28;3;45;9;34;7;7;67;21;10;49;15;0;0;0;NA;NA;7;NA;0;NA;NA;5
12340923;"Colombia vs Bolivia";"Colombia";"home";64;NA;3;17;4;2;15;523;18;16;2;5;0;11;1;15;2;2;1;0;36;2;1;459;12;57;89;40;8;54;14;43;9;9;61;18;7;57;5;NA;4;0;NA;0;2;1;NA;NA;NA;3
12340923;"Colombia vs Bolivia";"Bolivia";"away";36;NA;0;6;2;1;16;290;22;13;1;4;0;1;1;0;6;0;0;1;1;3;1;236;15;36;55;16;0;46;10;42;3;6;50;22;8;44;13;NA;2;1;NA;1;10;1;NA;NA;NA;0
11886374;"Colombia vs Paraguay";"Colombia";"home";68;0,71;1;11;2;3;10;529;21;17;1;3;0;6;2;9;2;1;0;1;21;2;1;439;13;57;71;24;6;54;13;53;22;17;62;21;6;50;17;NA;2;NA;0;1;10;NA;NA;NA;0,26;2
11886374;"Colombia vs Paraguay";"Paraguay";"away";32;0,81;3;11;1;3;18;251;21;10;2;3;0;6;2;3;8;1;2;0;19;1;2;161;23;46;34;20;3;46;10;43;22;12;52;21;13;42;21;NA;1;NA;1;0;9;NA;NA;NA;-1,39;1
11886362;"Colombia vs Costa Rica";"Colombia";"home";64;2,9;3;17;0;4;19;530;19;13;2;5;0;6;6;12;5;2;1;1;29;4;2;464;21;46;69;33;10;52;16;40;21;8;68;19;5;53;9;NA;0;0;0;NA;6;NA;0;NA;0;3
