partido_id;fecha;equipo_a;equipo_b;mercado;ambito;evento_o_jugador;linea_o_target;probabilidad;periodo
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;under;4.5;0,4913;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;over;5.5;0,3596;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;under;5.5;0,6404;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;over;6.5;0,2381;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;under;6.5;0,7619;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;over;7.5;0,1487;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;under;7.5;0,8513;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;over;8.5;0,0881;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;under;8.5;0,9119;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;over;9.5;0,0498;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;A;under;9.5;0,9502;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;over;0.5;0,8399;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;under;0.5;0,1601;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;over;1.5;0,5813;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;under;1.5;0,4187;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;over;2.5;0,3431;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;under;2.5;0,6569;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;over;3.5;0,1788;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;under;3.5;0,8212;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;over;4.5;0,0845;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;under;4.5;0,9155;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;over;5.5;0,037;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;B;under;5.5;0,963;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;2.5;0,9485;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;2.5;0,0515;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;3.5;0,8807;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;3.5;0,1193;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;4.5;0,7798;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;4.5;0,2202;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;5.5;0,6548;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;5.5;0,3452;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;6.5;0,5205;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;6.5;0,4795;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;7.5;0,392;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;7.5;0,608;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;8.5;0,2803;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;8.5;0,7197;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;9.5;0,1909;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;9.5;0,8091;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;10.5;0,1242;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;10.5;0,8758;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;11.5;0,0775;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;11.5;0,9225;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;over;12.5;0,0465;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_on_target;TOTAL;under;12.5;0,9535;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;1.5;0,9285;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;1.5;0,0715;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;2.5;0,8151;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;2.5;0,1849;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;3.5;0,6569;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;3.5;0,3431;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;4.5;0,4845;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;4.5;0,5155;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;5.5;0,3282;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;5.5;0,6718;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;6.5;0,2053;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;6.5;0,7947;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;7.5;0,1195;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;7.5;0,8805;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;8.5;0,0651;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;8.5;0,9349;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;over;9.5;0,0335;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;A;under;9.5;0,9665;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;0.5;0,9576;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;0.5;0,0424;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;1.5;0,8236;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;1.5;0,1764;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;2.5;0,6119;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;2.5;0,3881;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;3.5;0,3888;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;3.5;0,6112;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;4.5;0,2125;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;4.5;0,7875;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;5.5;0,101;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;5.5;0,899;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;over;6.5;0,0423;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;B;under;6.5;0,9577;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;3.5;0,9519;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;3.5;0,0481;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;4.5;0,8891;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;4.5;0,1109;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;5.5;0,791;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;5.5;0,209;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;6.5;0,6632;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;6.5;0,3368;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;7.5;0,5206;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;7.5;0,4794;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;8.5;0,3813;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;8.5;0,6187;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;9.5;0,2604;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;9.5;0,7396;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;10.5;0,1659;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;10.5;0,8341;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;11.5;0,0989;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;11.5;0,9011;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;over;12.5;0,0552;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_off_target;TOTAL;under;12.5;0,9448;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;4.5;0,9453;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;4.5;0,0547;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;5.5;0,8848;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;5.5;0,1152;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;6.5;0,794;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;6.5;0,206;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;7.5;0,6771;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;7.5;0,3229;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;8.5;0,5455;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;8.5;0,4545;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;9.5;0,4137;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;9.5;0,5863;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;10.5;0,2951;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;10.5;0,7049;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;11.5;0,1978;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;11.5;0,8022;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;12.5;0,1249;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;12.5;0,8751;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;13.5;0,0743;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;13.5;0,9257;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;over;14.5;0,0418;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;A;under;14.5;0,9582;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;2.5;0,9459;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;2.5;0,0541;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;3.5;0,8648;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;3.5;0,1352;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;4.5;0,7393;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;4.5;0,2607;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;5.5;0,584;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;5.5;0,416;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;6.5;0,4239;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;6.5;0,5761;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;7.5;0,2823;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;7.5;0,7177;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;8.5;0,1728;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;8.5;0,8272;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;9.5;0,0975;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;9.5;0,9025;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;over;10.5;0,0509;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;B;under;10.5;0,9491;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;9.5;0,9363;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;9.5;0,0637;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;10.5;0,8908;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;10.5;0,1092;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;11.5;0,828;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;11.5;0,172;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;12.5;0,7484;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;12.5;0,2516;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;13.5;0,6553;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;13.5;0,3447;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;14.5;0,5544;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;14.5;0,4456;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;15.5;0,4521;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;15.5;0,5479;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;16.5;0,3549;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;16.5;0,6451;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;17.5;0,268;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;17.5;0,732;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;18.5;0,1947;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;18.5;0,8053;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;19.5;0,136;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;19.5;0,864;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;20.5;0,0915;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;20.5;0,9085;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;21.5;0,0592;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;21.5;0,9408;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;over;22.5;0,0369;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_inside_box;TOTAL;under;22.5;0,9631;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;1.5;0,8852;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;1.5;0,1148;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;2.5;0,7397;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;2.5;0,2603;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;3.5;0,5648;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;3.5;0,4352;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;4.5;0,3959;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;4.5;0,6041;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;5.5;0,2569;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;5.5;0,7431;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;6.5;0,1557;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;6.5;0,8443;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;7.5;0,0888;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;7.5;0,9112;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;over;8.5;0,048;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;A;under;8.5;0,952;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;0.5;0,9469;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;0.5;0,0531;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;1.5;0,7911;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;1.5;0,2089;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;2.5;0,5623;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;2.5;0,4377;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;3.5;0,3384;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;3.5;0,6616;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;4.5;0,1741;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;4.5;0,8259;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;5.5;0,0776;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;5.5;0,9224;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;over;6.5;0,0304;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;B;under;6.5;0,9696;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;3.5;0,9228;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;3.5;0,0772;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;4.5;0,8351;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;4.5;0,1649;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;5.5;0,7107;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;5.5;0,2893;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;6.5;0,5637;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;6.5;0,4363;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;7.5;0,4148;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;7.5;0,5852;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;8.5;0,2828;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;8.5;0,7172;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;9.5;0,1788;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;9.5;0,8212;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;10.5;0,1051;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;10.5;0,8949;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;over;11.5;0,0576;FT
ARG_ALG;2026-06-17;Argentina;Algeria;shots_outside_box;TOTAL;under;11.5;0,9424;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;over;0.5;0,9299;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;under;0.5;0,0701;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;over;1.5;0,7436;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;under;1.5;0,2564;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;over;2.5;0,496;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;under;2.5;0,504;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;over;3.5;0,2767;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;under;3.5;0,7233;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;over;4.5;0,1309;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;under;4.5;0,8691;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;over;5.5;0,0534;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;A;under;5.5;0,9466;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;over;0.5;0,8658;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;under;0.5;0,1342;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;over;1.5;0,5963;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;under;1.5;0,4037;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;over;2.5;0,3256;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;under;2.5;0,6744;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;over;3.5;0,1444;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;under;3.5;0,8556;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;over;4.5;0,0534;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;B;under;4.5;0,9466;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;1.5;0,9467;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;1.5;0,0533;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;2.5;0,8443;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;2.5;0,1557;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;3.5;0,685;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;3.5;0,315;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;4.5;0,4992;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;4.5;0,5008;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;5.5;0,3257;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;5.5;0,6743;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;6.5;0,1909;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;6.5;0,8091;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;7.5;0,1009;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;7.5;0,8991;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;over;8.5;0,0485;FT
ARG_ALG;2026-06-17;Argentina;Algeria;blocked_shots;TOTAL;under;8.5;0,9515;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;over;0.5;0,7736;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;under;0.5;0,2264;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;over;1.5;0,4563;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;under;1.5;0,5437;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;over;2.5;0,2164;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;under;2.5;0,7836;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;over;3.5;0,0866;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;under;3.5;0,9134;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;over;4.5;0,0303;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;A;under;4.5;0,9697;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;over;0.5;0,8094;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;under;0.5;0,1906;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;over;1.5;0,4935;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;under;1.5;0,5065;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;over;2.5;0,2316;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;under;2.5;0,7684;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;over;3.5;0,087;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;B;under;3.5;0,913;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;over;0.5;0,9606;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;under;0.5;0,0394;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;over;1.5;0,8332;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;under;1.5;0,1668;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;over;2.5;0,6271;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;under;2.5;0,3729;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;over;3.5;0,405;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;under;3.5;0,595;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;over;4.5;0,2254;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;under;4.5;0,7746;FT
ARG_ALG;2026-06-17;Argentina;Algeria;offsides;TOTAL;over;5.5;0,1093;FT
